budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,release_year,return
0.0,20723,That Darn Cat!,2.803679,1965-12-02,0.0,That Darn Cat!,6.4,28.0,,"['Drama', 'Family', 'Comedy']",Walt Disney Productions,,,1965,0.0
5000000.0,173,"20,000 Leagues Under the Sea",8.722406,1954-12-23,28200000.0,"20,000 Leagues Under the Sea",6.9,160.0,,"['Adventure', 'Drama', 'Science Fiction']",Walt Disney Productions,,,1954,5.64
2900000.0,11224,Cinderella,14.436858,1950-03-04,263591415.0,Cinderella,6.8,1760.0,Cinderella Collection,"['Family', 'Fantasy', 'Animation', 'Romance']",RKO Radio Pictures,Walt Disney Productions,,1950,90.89359137931035
0.0,81310,Winnie the Pooh and the Blustery Day,1.054814,1968-12-20,0.0,Winnie the Pooh and the Blustery Day,7.8,20.0,,"['Animation', 'Family', 'Music']",Walt Disney Productions,,,1968,0.0
0.0,15947,The Three Caballeros,8.702472,1944-07-21,0.0,The Three Caballeros,6.2,108.0,Caballeros Collection,"['Animation', 'Family', 'Music']",Walt Disney Pictures,,,1944,0.0
3000000.0,9078,The Sword in the Stone,10.636458,1963-12-25,22182353.0,The Sword in the Stone,6.9,935.0,,"['Animation', 'Family']",Walt Disney Productions,,,1963,7.394117666666666
0.0,29682,So Dear to My Heart,0.901443,1948-11-29,0.0,So Dear to My Heart,6.3,5.0,,"['Animation', 'Drama', 'Family']",Walt Disney Productions,,,1948,0.0
6000000.0,433,Mary Poppins,15.11549,1964-08-27,102272727.0,Mary Poppins,7.4,1217.0,,"['Comedy', 'Family', 'Fantasy']",Walt Disney Productions,,,1964,17.0454545
812000.0,11360,Dumbo,14.655879,1941-10-22,1600000.0,Dumbo,6.8,1206.0,,"['Animation', 'Family']",RKO Radio Pictures,Walt Disney Productions,,1941,1.9704433497536946
10000000.0,11114,Pete's Dragon,7.644722,1977-11-03,0.0,Pete's Dragon,6.4,201.0,,"['Fantasy', 'Animation', 'Comedy', 'Family']",Walt Disney Productions,,,1977,0.0
20000000.0,12335,Bedknobs and Broomsticks,10.362012,1971-10-07,17900000.0,Bedknobs and Broomsticks,6.8,260.0,,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Family', 'Music']",Walt Disney Productions,,,1971,0.895
3000000.0,12092,Alice in Wonderland,16.488937,1951-07-03,572000000.0,Alice in Wonderland,7.0,1557.0,,"['Animation', 'Adventure', 'Family', 'Fantasy']",RKO Radio Pictures,Walt Disney Productions,,1951,190.66666666666666
12000000.0,10948,The Fox and the Hound,10.197106,1981-07-10,29800000.0,The Fox and the Hound,7.0,884.0,The Fox and the Hound Collection,"['Adventure', 'Animation', 'Drama', 'Family']",Walt Disney Productions,,,1981,2.4833333333333334
8200000.0,15121,The Sound of Music,9.06773,1965-03-02,286214286.0,The Sound of Music,7.4,966.0,,"['Drama', 'Family', 'Music', 'Romance']",Twentieth Century Fox Film Corporation,Robert Wise Productions,Argyle Enterprises,1965,34.904181219512196
28000000.0,562,Die Hard,16.640522,1988-07-15,140767956.0,Die Hard,7.5,4005.0,Die Hard Collection,"['Action', 'Thriller']",Twentieth Century Fox Film Corporation,Gordon Company,Silver Pictures,1988,5.027427
0.0,27256,The Woman in Question,0.757337,1952-02-18,0.0,The Woman in Question,5.2,3.0,,['Mystery'],Vic Films Productions,J. Arthur Rank Organisation,Javelin Films,1952,0.0
0.0,31530,Shall We Dance,3.786353,1937-05-07,0.0,Shall We Dance,7.9,22.0,,"['Comedy', 'Music', 'Romance']",RKO Radio Pictures,,,1937,0.0
0.0,66473,A Damsel in Distress,1.685981,1937-11-19,0.0,A Damsel in Distress,7.0,4.0,,"['Comedy', 'Music', 'Romance']",RKO Radio Pictures,,,1937,0.0
0.0,28120,Crossfire,3.770441,1947-07-22,0.0,Crossfire,6.1,26.0,,"['Crime', 'Drama', 'Mystery', 'Thriller']",RKO Radio Pictures,,,1947,0.0
0.0,1834,"Murder, My Sweet",3.433265,1944-12-09,0.0,"Murder, My Sweet",7.2,48.0,,"['Crime', 'Drama', 'Mystery', 'Thriller']",RKO Radio Pictures,,,1944,0.0
0.0,26282,Macao,1.715751,1952-04-30,0.0,Macao,5.6,8.0,,"['Adventure', 'Drama', 'Romance']",RKO Radio Pictures,,,1952,0.0
3000000.0,252,Willy Wonka & the Chocolate Factory,12.416635,1971-06-29,4000000.0,Willy Wonka & the Chocolate Factory,7.4,826.0,,"['Family', 'Fantasy']",Paramount Pictures,David L. Wolper Productions,,1971,1.3333333333333333
0.0,16372,The Innocents,7.667964,1961-12-25,0.0,The Innocents,7.5,126.0,,['Horror'],Twentieth Century Fox Film Corporation,Achilles,,1961,0.0
2000000.0,11561,Sleeper,6.048904,1973-12-17,18344729.0,Sleeper,7.0,206.0,,"['Comedy', 'Romance', 'Science Fiction']",Rollins-Joffe Productions,,,1973,9.1723645
2000000.0,11302,Bananas,4.331819,1971-04-28,11833696.0,Bananas,6.7,167.0,,['Comedy'],United Artists,Jack Rollins & Charles H. Joffe Productions,,1971,5.916848
7500000.0,623,A Fish Called Wanda,11.400353,1988-07-15,62493712.0,A Fish Called Wanda,7.1,576.0,,"['Comedy', 'Crime']",Metro-Goldwyn-Mayer (MGM),Prominent Features,,1988,8.332494933333333
4000000.0,583,Life of Brian,10.714173,1979-08-17,20045115.0,Life of Brian,7.7,1230.0,,['Comedy'],HandMade Films,Python (Monty) Pictures,,1979,5.01127875
0.0,12614,Victor/Victoria,5.378996,1982-04-25,28215453.0,Victor/Victoria,6.9,89.0,,"['Comedy', 'Music', 'Romance']",Metro-Goldwyn-Mayer (MGM),Artista Management,Peerford Ltd.,1982,0.0
0.0,21711,The Candidate,11.862375,1972-08-23,0.0,The Candidate,6.9,39.0,,"['Comedy', 'Drama']",Warner Bros.,Redford-Ritchie Productions,,1972,0.0
12000000.0,11575,The Great Race,4.473327,1965-07-01,25333333.0,The Great Race,7.2,64.0,,"['Adventure', 'Comedy']",Warner Bros.,,,1965,2.1111110833333333
2500000.0,475,Bonnie and Clyde,12.109198,1967-07-18,50700000.0,Bonnie and Clyde,7.6,384.0,,"['Crime', 'Drama']",Tatira-Hiller Productions,Warner Brothers/Seven Arts,,1967,20.28
0.0,11331,The Old Man and the Sea,1.728104,1958-10-07,0.0,The Old Man and the Sea,6.0,25.0,,"['Adventure', 'Drama']",Warner Bros.,Leland Hayward Productions,,1958,0.0
1400000.0,521,Dial M for Murder,7.853231,1954-05-29,3000000.0,Dial M for Murder,7.9,539.0,,"['Crime', 'Mystery', 'Thriller']",Warner Bros.,,,1954,2.142857142857143
6000000.0,88,Dirty Dancing,14.044122,1987-08-21,213954274.0,Dirty Dancing,7.1,1371.0,Dirty Dancing Collection,"['Drama', 'Music', 'Romance']",Great American Films Limited Partnership,Vestron Pictures,,1987,35.659045666666664
6000000.0,792,Platoon,18.206972,1986-12-18,138530565.0,Platoon,7.5,1236.0,,"['Drama', 'War', 'Action']",Orion Pictures,Hemdale Film Corporation,,1986,23.0884275
6500000.0,8491,Weekend at Bernie's,8.051891,1989-07-05,30218387.0,Weekend at Bernie's,6.4,255.0,Weekend at Bernie's Collection,['Comedy'],Gladden Entertainment,,,1989,4.648982615384615
12000000.0,15764,Sophie's Choice,15.417202,1982-12-08,30036000.0,Sophie's Choice,7.4,149.0,,"['Drama', 'Romance']",Keith Barish Productions,Incorporated Television Company,,1982,2.503
10500000.0,601,E.T. the Extra-Terrestrial,19.358546,1982-04-03,792965326.0,E.T. the Extra-Terrestrial,7.3,3359.0,,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",Universal Pictures,Amblin Entertainment,,1982,75.52050723809523
0.0,25842,A Christmas Carol,1.896952,1938-12-16,0.0,A Christmas Carol,7.0,34.0,,"['Fantasy', 'Drama', 'Family']",Loew's,Metro-Goldwyn-Mayer (MGM),,1938,0.0
60000000.0,2119,Days of Thunder,7.046753,1990-06-27,157920733.0,Days of Thunder,5.9,359.0,,['Adventure'],Paramount Pictures,Don Simpson/Jerry Bruckheimer Films,,1990,2.632012216666667
15000000.0,744,Top Gun,20.301019,1986-05-16,356830601.0,Top Gun,6.7,1736.0,,"['Action', 'Romance', 'War']",Paramount Pictures,,,1986,23.788706733333335
1500000.0,221,Rebel Without a Cause,10.968169,1955-10-27,0.0,Rebel Without a Cause,7.6,351.0,,['Drama'],Warner Bros.,,,1955,0.0
1800000.0,702,A Streetcar Named Desire,7.301719,1951-09-18,8000000.0,A Streetcar Named Desire,7.6,291.0,,['Drama'],Charles K. Feldman Group,Warner Bros.,,1951,4.444444444444445
0.0,11816,On Golden Pond,12.252186,1981-12-04,19255967.0,On Golden Pond,7.3,101.0,,['Drama'],Universal Pictures,,,1981,0.0
5000000.0,11843,The Return of the Pink Panther,6.501177,1975-05-21,41833347.0,The Return of the Pink Panther,6.7,138.0,The Pink Panther (Original) Collection,"['Mystery', 'Comedy', 'Crime']",United Artists,Jewel Productions,Pimlico Films,1975,8.3666694
70000000.0,2756,The Abyss,9.809585,1989-08-09,90000098.0,The Abyss,7.1,822.0,,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Twentieth Century Fox Film Corporation,Lightstorm Entertainment,Pacific Western,1989,1.2857156857142857
1000000.0,790,The Fog,9.194572,1980-02-08,21378361.0,The Fog,6.4,318.0,,['Horror'],AVCO Embassy Pictures,EDI,Debra Hill Productions,1980,21.378361
6000000.0,1103,Escape from New York,10.124544,1981-05-22,50244700.0,Escape from New York,6.9,720.0,Escape From ... Collection,"['Science Fiction', 'Action']",AVCO Embassy Pictures,Goldcrest Films International,International Film Investors,1981,8.374116666666668
1000000.0,11298,The Howling,6.715512,1981-04-03,17985893.0,The Howling,6.4,165.0,The Howling Collection,"['Drama', 'Horror']",AVCO Embassy Pictures,International Film Investors,Wescom Productions,1981,17.985893
4940939.0,4480,Jean de Florette,4.883274,1986-08-27,0.0,Jean de Florette,7.6,113.0,The Water of the Hills Collection,['Drama'],Renn Productions,Films A2,DD Productions,1986,0.0
0.0,4481,Manon des Sources,5.939394,1986-11-19,0.0,Manon of the Spring,7.8,103.0,The Water of the Hills Collection,['Drama'],Renn Productions,Films A2,DD Productions,1986,0.0
0.0,10765,Private Benjamin,11.431866,1980-10-06,0.0,Private Benjamin,6.0,103.0,,['Comedy'],Warner Bros.,,,1980,0.0
400000.0,762,Monty Python and the Holy Grail,10.43389,1975-03-13,5028948.0,Monty Python and the Holy Grail,7.8,1742.0,,"['Adventure', 'Comedy', 'Fantasy']",Python (Monty) Pictures Limited,Michael White Productions,National Film Trustee Company,1975,12.57237
0.0,4483,Le Retour de Martin Guerre,1.233692,1982-05-12,0.0,The Return of Martin Guerre,6.7,22.0,,"['Mystery', 'Crime', 'Drama', 'History', 'Romance']",Dussault,Société Française de Production (SFP),France 3 (FR3),1982,0.0
0.0,31556,He Walked by Night,2.3353,1948-11-24,0.0,He Walked by Night,6.4,17.0,,"['Drama', 'Thriller']",Bryan Foy Productions,,,1948,0.0
0.0,26167,Raw Deal,10.091381,1948-05-26,0.0,Raw Deal,7.2,19.0,,['Crime'],Eagle-Lion Films,Edward Small Productions,,1948,0.0
0.0,26174,T-Men,4.237738,1947-12-15,0.0,T-Men,6.4,15.0,,"['Thriller', 'Crime']",Edward Small Productions,,,1947,0.0
0.0,61461,I bambini ci guardano,0.412633,1944-10-27,0.0,The Children Are Watching Us,7.2,11.0,,['Drama'],Scalera Film S.p.a.,Invicta Films,,1944,0.0
0.0,117500,La symphonie pastorale,0.206154,1946-09-26,0.0,Pastoral Symphony,4.7,3.0,,['Drama'],,,,1946,0.0
0.0,218713,Here Comes Cookie,0.083133,1935-09-10,0.0,Here Comes Cookie,8.0,1.0,,,,,,1935,0.0
0.0,217802,Love In Bloom,0.003387,1935-04-20,0.0,Love In Bloom,0.0,0.0,,,,,,1935,0.0
0.0,127973,Six of a Kind,0.52878,1934-02-09,0.0,Six of a Kind,3.5,2.0,,['Comedy'],Paramount Pictures,,,1934,0.0
0.0,659,Die Blechtrommel,5.614456,1979-05-02,0.0,The Tin Drum,7.0,93.0,,"['Drama', 'History', 'War']",Jadran Film,Artemis Film,Franz Seitz Filmproduktion,1979,0.0
0.0,30892,The Ruling Class,2.186663,1972-09-13,0.0,The Ruling Class,6.8,29.0,,"['Drama', 'Comedy']",Keep Films,,,1972,0.0
0.0,8074,Deux ou trois choses que je sais d'elle,7.273791,1967-03-17,0.0,2 or 3 Things I Know About Her,7.0,33.0,,"['Comedy', 'Drama']",Les Films du Carrosse,Argos Films,Anouchka Films,1967,0.0
0.0,41326,American Dream,0.075885,1990-09-28,269823.0,American Dream,6.0,2.0,,['Documentary'],,,,1990,0.0
0.0,11216,Nuovo Cinema Paradiso,14.177005,1988-11-17,11990401.0,Cinema Paradiso,8.2,834.0,,"['Drama', 'Romance']",Rai Tre Radiotelevisione Italiana,,,1988,0.0
0.0,7452,"The Cook, the Thief, His Wife & Her Lover",5.970136,1989-09-10,0.0,"The Cook, the Thief, His Wife & Her Lover",7.3,137.0,,"['Crime', 'Drama']",Elsevira,Erbograph Co.,Vendex,1989,0.0
935000.0,975,Paths of Glory,8.548518,1957-09-18,0.0,Paths of Glory,8.2,565.0,,"['Drama', 'War']",United Artists,Bryna Productions,,1957,0.0
0.0,18129,The Grifters,10.809693,1990-09-14,13446769.0,The Grifters,6.5,112.0,,"['Crime', 'Drama']",Miramax Films,Cineplex-Odeon Films,,1990,0.0
645180.0,10161,My Left Foot: The Story of Christy Brown,5.841931,1989-07-21,14743391.0,My Left Foot: The Story of Christy Brown,7.5,208.0,,['Drama'],Ferndale Films,Granada Television,Radio Telefís Éireann (RTÉ),1989,22.85159335379274
1200000.0,1412,"Sex, Lies, and Videotape",12.293656,1989-08-18,0.0,"Sex, Lies, and Videotape",6.7,188.0,,['Drama'],Miramax Films,Outlaw Productions,Virgin,1989,0.0
0.0,14285,The Thin Blue Line,5.070224,1988-08-28,0.0,The Thin Blue Line,7.9,109.0,,"['Mystery', 'Documentary', 'Crime']",Third Floor Productions,,,1988,0.0
0.0,2469,¡Átame!,10.788319,1989-12-12,0.0,Tie Me Up! Tie Me Down!,7.0,102.0,,"['Comedy', 'Crime', 'Drama', 'Romance']",El Deseo,,,1989,0.0
500000.0,31225,Paris is Burning,4.101295,1990-03-13,3779620.0,Paris is Burning,8.2,67.0,,['Documentary'],,,,1990,7.55924
3000000.0,510,One Flew Over the Cuckoo's Nest,35.529554,1975-11-18,108981275.0,One Flew Over the Cuckoo's Nest,8.3,3001.0,,['Drama'],United Artists,Fantasy Films,Warner Bros.,1975,36.32709166666667
0.0,11455,Up in Smoke,7.194364,1978-01-01,41590893.0,Up in Smoke,6.7,201.0,Cheech & Chong Collection,['Comedy'],Paramount Pictures,,,1978,0.0
18000000.0,1891,The Empire Strikes Back,19.470959,1980-05-17,538400000.0,The Empire Strikes Back,8.2,5998.0,Star Wars Collection,"['Adventure', 'Action', 'Science Fiction']",Lucasfilm,Twentieth Century Fox Film Corporation,,1980,29.91111111111111
16000000.0,2493,The Princess Bride,15.15267,1987-09-18,30857814.0,The Princess Bride,7.6,1518.0,,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",Act III Communications,The Princess Bride Ltd.,Buttercup Films Ltd.,1987,1.928613375
18000000.0,85,Raiders of the Lost Ark,19.901576,1981-06-12,389925971.0,Raiders of the Lost Ark,7.7,3949.0,Indiana Jones Collection,"['Adventure', 'Action']",Lucasfilm,Paramount Pictures,,1981,21.662553944444443
15000000.0,68,Brazil,9.837287,1985-02-20,0.0,Brazil,7.6,877.0,,"['Comedy', 'Science Fiction']",Embassy International Pictures,,,1985,0.0
18500000.0,679,Aliens,21.761179,1986-07-18,183316455.0,Aliens,7.7,3282.0,Alien Collection,"['Horror', 'Action', 'Thriller', 'Science Fiction']",Twentieth Century Fox Film Corporation,SLM Production Group,Brandywine Productions,1986,9.908997567567567
1200000.0,429,"Il buono, il brutto, il cattivo",16.788787,1966-12-23,6000000.0,"The Good, the Bad and the Ugly",8.1,2371.0,The Man With No Name Collection,['Western'],United Artists,Constantin Film Produktion,Produzioni Europee Associati (PEA),1966,5.0
0.0,13446,Withnail & I,14.316459,1987-01-01,0.0,Withnail & I,7.4,173.0,,"['Comedy', 'Drama']",Handmade Films Ltd.,The Criterion Collection,,1987,0.0
350000.0,389,12 Angry Men,16.503959,1957-03-25,1000000.0,12 Angry Men,8.2,2130.0,,['Drama'],United Artists,Orion-Nova Productions,,1957,2.857142857142857
15000000.0,947,Lawrence of Arabia,10.893332,1962-12-10,69995385.0,Lawrence of Arabia,7.8,870.0,,"['Adventure', 'Drama', 'History', 'War']",Horizon Pictures (II),,,1962,4.666359
2200000.0,185,A Clockwork Orange,17.112594,1971-12-18,26589000.0,A Clockwork Orange,8.0,3432.0,,"['Science Fiction', 'Drama']",Hawk Films,Warner Bros.,,1971,12.085909090909091
2000000.0,595,To Kill a Mockingbird,14.284787,1962-12-25,13129846.0,To Kill a Mockingbird,7.9,676.0,,"['Crime', 'Drama']",Universal Pictures,,,1962,6.564923
31500000.0,28,Apocalypse Now,13.5963,1979-08-15,89460381.0,Apocalypse Now,8.0,2112.0,,"['Drama', 'War']",United Artists,Zoetrope Studios,,1979,2.8400120952380954
5000000.0,335,C'era una volta il West,15.589351,1968-12-21,5321508.0,Once Upon a Time in the West,8.1,1160.0,,['Western'],Paramount Pictures,Rafran Cinematografica,Finanzia San Marco,1968,1.0643016
32350000.0,1892,Return of the Jedi,14.586087,1983-05-23,572700000.0,Return of the Jedi,7.9,4763.0,Star Wars Collection,"['Adventure', 'Action', 'Science Fiction']",Lucasfilm,Twentieth Century Fox Film Corporation,,1983,17.7032457496136
2500000.0,144,Der Himmel über Berlin,6.357321,1987-01-01,3200000.0,Wings of Desire,7.5,256.0,,"['Drama', 'Fantasy', 'Romance']",Road Movies Filmproduktion GmbH,Argos Films,Westdeutscher Rundfunk (WDR),1987,1.28
0.0,1092,The Third Man,8.513889,1949-08-31,596349.0,The Third Man,7.9,431.0,,"['Thriller', 'Mystery']",London Film Productions,British Lion Film Corporation,The Criterion Collection,1949,0.0
25000000.0,769,GoodFellas,15.424092,1990-09-12,46836394.0,GoodFellas,8.2,3211.0,,"['Drama', 'Crime']",Winkler Films,,,1990,1.87345576
11000000.0,348,Alien,23.37742,1979-05-25,104931801.0,Alien,7.9,4564.0,Alien Collection,"['Horror', 'Action', 'Thriller', 'Science Fiction']",Twentieth Century Fox Film Corporation,Brandywine Productions,,1979,9.539254636363637
0.0,175,Le Grand Bleu,13.503815,1988-05-11,0.0,The Big Blue,7.6,364.0,,"['Adventure', 'Drama', 'Romance']",Gaumont,,,1988,0.0
11500000.0,11645,乱,12.250232,1985-06-01,4069653.0,Ran,7.9,349.0,,"['Action', 'Drama', 'History']",Nippon Herald Films,Greenwich Film Productions,Herald Ace,1985,0.3538828695652174
0.0,10835,喋血雙雄,8.019837,1989-07-06,0.0,The Killer,7.6,179.0,,"['Action', 'Crime', 'Drama', 'Thriller']",Film Workshop,Long Shong Pictures,Golden Princess Film Production Limited,1989,0.0
806948.0,539,Psycho,36.826309,1960-06-16,32000000.0,Psycho,8.3,2405.0,Psycho Collection,"['Drama', 'Horror', 'Thriller']",Paramount Pictures,Universal Pictures,Shamley Productions,1960,39.655591190510414
27000000.0,525,The Blues Brothers,10.076901,1980-06-17,115229890.0,The Blues Brothers,7.5,1092.0,The Blues Brothers Collection,"['Music', 'Comedy', 'Action', 'Crime']",Universal Pictures,,,1980,4.267773703703703
13000000.0,240,The Godfather: Part II,36.629307,1974-12-20,47542841.0,The Godfather: Part II,8.3,3418.0,The Godfather Collection,"['Drama', 'Crime']",Paramount Pictures,The Coppola Company,,1974,3.6571416153846155
17000000.0,600,Full Metal Jacket,13.94148,1987-06-26,46357676.0,Full Metal Jacket,7.9,2595.0,,"['Drama', 'War']",Stanley Kubrick Productions,Warner Bros.,Natant,1987,2.726922117647059
0.0,530,A Grand Day Out,7.617298,1990-05-18,0.0,A Grand Day Out,7.4,199.0,Wallace & Gromit Collection,"['Adventure', 'Animation', 'Comedy', 'Science Fiction', 'Family']",Aardman Animations,,,1990,0.0
9000000.0,10705,Henry V,7.307967,1989-10-05,0.0,Henry V,7.4,73.0,,"['War', 'Drama', 'History', 'Action', 'Romance']",BBC Films,Samuel Goldwyn Company,Renaissance Films,1989,0.0
18000000.0,279,Amadeus,12.677592,1984-10-26,51973029.0,Amadeus,7.8,1107.0,,"['Drama', 'History', 'Music']",Warner Bros.,,,1984,2.8873905
0.0,3109,The Quiet Man,8.762386,1952-07-21,0.0,The Quiet Man,7.3,118.0,,"['Comedy', 'Drama', 'Romance']",Republic Pictures,,,1952,0.0
30000000.0,311,Once Upon a Time in America,32.182851,1984-02-16,0.0,Once Upon a Time in America,8.3,1104.0,,"['Drama', 'Crime']",Warner Bros.,The Ladd Company,,1984,0.0
18000000.0,1578,Raging Bull,8.868558,1980-11-14,23000000.0,Raging Bull,7.7,968.0,,['Drama'],United Artists,,,1980,1.2777777777777777
4000000.0,703,Annie Hall,18.146043,1977-04-19,38251425.0,Annie Hall,7.8,1044.0,,"['Comedy', 'Drama', 'Romance']",United Artists,,,1977,9.56285625
27000000.0,9549,The Right Stuff,14.902397,1983-10-20,21500000.0,The Right Stuff,7.4,241.0,,"['Drama', 'History']",Warner Bros.,The Ladd Company,,1983,0.7962962962962963
0.0,1398,Сталкер,7.787515,1979-04-16,0.0,Stalker,7.8,356.0,,"['Drama', 'Science Fiction', 'Thriller']",Mosfilm,,,1979,0.0
14000000.0,387,Das Boot,8.80338,1981-09-16,85000000.0,Das Boot,7.9,623.0,,"['Action', 'Drama', 'History', 'War', 'Adventure']",Radiant Film GmbH,Süddeutscher Rundfunk,Columbia Pictures Corporation,1981,6.071428571428571
5500000.0,9277,The Sting,12.016821,1973-12-25,159616327.0,The Sting,7.9,639.0,The Sting Collection,"['Comedy', 'Crime', 'Drama']",Universal Pictures,,,1973,29.021150363636362
1200000.0,343,Harold and Maude,10.878112,1971-12-20,0.0,Harold and Maude,7.7,266.0,,"['Comedy', 'Drama', 'Romance']",Paramount Pictures,,,1971,0.0
700000.0,37291,Trust,4.085688,1990-09-09,0.0,Trust,6.5,24.0,,"['Drama', 'Comedy']",Channel Four Films,Zenith Entertainment,Republic Pictures (II),1990,0.0
0.0,490,Det sjunde inseglet,6.47828,1957-02-16,0.0,The Seventh Seal,7.9,569.0,,"['Fantasy', 'Drama']",Svensk Filmindustri (SF),The Criterion Collection,,1957,0.0
0.0,11235,Local Hero,10.636074,1983-02-17,0.0,Local Hero,7.0,81.0,,"['Comedy', 'Drama']",Goldcrest Films International,Enigma Productions,,1983,0.0
6400000.0,218,The Terminator,19.293562,1984-10-26,78371200.0,The Terminator,7.4,4208.0,The Terminator Collection,"['Action', 'Thriller', 'Science Fiction']",Orion Pictures,Pacific Western,Hemdale Film,1984,12.2455
18000000.0,9665,Glory,7.521346,1989-12-15,26828365.0,Glory,7.4,391.0,,['War'],TriStar Pictures,Freddie Fields Productions,,1989,1.4904647222222223
0.0,696,Manhattan,12.050759,1979-04-25,39946780.0,Manhattan,7.8,600.0,,"['Comedy', 'Drama', 'Romance']",United Artists,Jack Rollins & Charles H. Joffe Productions,,1979,0.0
14000000.0,379,Miller's Crossing,7.495853,1990-09-21,5080409.0,Miller's Crossing,7.5,431.0,,"['Drama', 'Thriller', 'Crime']",Twentieth Century Fox Film Corporation,Circle Films,,1990,0.36288635714285716
16400000.0,207,Dead Poets Society,19.905716,1989-06-02,235860116.0,Dead Poets Society,8.1,2786.0,,['Drama'],Touchstone Pictures,Silver Screen Partners IV,,1989,14.381714390243902
